idCommune;nomCommune;Annee;nbMaison;nbAppart;prixMoyen;prixM2Moyen;surfaceMoy;depCulturellesTotales;budgetTotal;population;departement;gare
35127;GUIGNEN;2020;59;6;194384.0;1720.86;115.692;101.0;0.0;4040;35;null;
35127;GUIGNEN;2021;49;8;186878.0;2050.42;93.3333;-1.0;-1.0;-1;35;null;
35128;GUIPEL;2018;19;0;129557.0;1634.1;84.5789;-1.0;-1.0;-1;35;null;
35128;GUIPEL;2019;23;0;164932.0;1750.48;94.913;-1.0;-1.0;-1;35;null;
35128;GUIPEL;2020;18;0;225409.0;2137.44;110.333;-1.0;-1.0;-1;35;null;
35128;GUIPEL;2021;30;0;180588.0;1905.13;98.7667;-1.0;-1.0;-1;35;null;
35130;HEDE-BAZOUGES;2018;14;3;166179.0;1690.23;93.4118;-1.0;-1.0;-1;35;null;
35130;HEDE-BAZOUGES;2019;26;4;175886.0;1880.3;99.7333;-1.0;-1.0;-1;35;null;
35130;HEDE-BAZOUGES;2020;21;4;180220.0;1754.04;105.56;-1.0;-1.0;-1;35;null;
35130;HEDE-BAZOUGES;2021;33;6;192757.0;2031.31;94.5385;-1.0;-1.0;-1;35;null;
35131;L'HERMITAGE;2018;35;28;186834.0;2091.82;90.7619;-1.0;-1.0;-1;35;Gare [codeGare=87471060, nomGare=L'HERMITAGE-MORDELLES, estFret=true, estVoyageur=truecommune35131];
35131;L'HERMITAGE;2019;31;22;194923.0;2220.58;89.8113;163.0;3313.0;4533;35;Gare [codeGare=87471060, nomGare=L'HERMITAGE-MORDELLES, estFret=true, estVoyageur=truecommune35131];
35131;L'HERMITAGE;2020;38;17;200400.0;2292.71;92.1454;140.0;0.0;4613;35;Gare [codeGare=87471060, nomGare=L'HERMITAGE-MORDELLES, estFret=true, estVoyageur=truecommune35131];
35131;L'HERMITAGE;2021;42;24;235680.0;2663.8;90.303;-1.0;-1.0;-1;35;Gare [codeGare=87471060, nomGare=L'HERMITAGE-MORDELLES, estFret=true, estVoyageur=truecommune35131];
35132;HIREL;2018;19;0;194183.0;1955.21;104.579;-1.0;-1.0;-1;35;null;
35132;HIREL;2019;24;0;171997.0;1708.25;105.542;-1.0;-1.0;-1;35;null;
35132;HIREL;2020;15;0;212853.0;1820.73;115.733;-1.0;-1.0;-1;35;null;
35132;HIREL;2021;24;0;186555.0;2174.46;94.0;-1.0;-1.0;-1;35;null;
35133;IFFENDIC;2018;34;1;143877.0;1551.09;94.3429;-1.0;-1.0;-1;35;null;
35133;IFFENDIC;2019;51;3;154176.0;1616.44;96.3889;201.0;4485.0;4528;35;null;
35133;IFFENDIC;2020;59;3;159424.0;1570.48;104.807;184.0;0.0;4620;35;null;
35133;IFFENDIC;2021;60;1;179967.0;1934.46;97.9672;-1.0;-1.0;-1;35;null;
35134;LES IFFS;2018;3;0;245887.0;1452.33;166.0;-1.0;-1.0;-1;35;null;
35134;LES IFFS;2019;3;0;159000.0;1262.0;124.667;-1.0;-1.0;-1;35;null;
35134;LES IFFS;2020;3;0;231000.0;1833.67;124.0;-1.0;-1.0;-1;35;null;
35134;LES IFFS;2021;2;0;202500.0;2154.5;98.5;-1.0;-1.0;-1;35;null;
35135;IRODOUER;2018;22;7;138738.0;1507.0;94.4138;-1.0;-1.0;-1;35;null;
35135;IRODOUER;2019;25;1;173283.0;1836.46;103.731;-1.0;-1.0;-1;35;null;
35135;IRODOUER;2020;19;3;184633.0;1594.45;117.727;-1.0;-1.0;-1;35;null;
35135;IRODOUER;2021;28;2;201412.0;2082.53;102.1;-1.0;-1.0;-1;35;null;
35136;JANZE;2018;65;43;147761.0;1699.03;90.2593;-1.0;-1.0;-1;35;Gare [codeGare=87471334, nomGare=JANZE, estFret=true, estVoyageur=truecommune35136];
35136;JANZE;2019;88;49;166172.0;1810.9;93.2263;426.0;7483.0;8329;35;Gare [codeGare=87471334, nomGare=JANZE, estFret=true, estVoyageur=truecommune35136];
35136;JANZE;2020;81;50;167731.0;2044.22;85.2748;259.0;0.0;8485;35;Gare [codeGare=87471334, nomGare=JANZE, estFret=true, estVoyageur=truecommune35136];
35136;JANZE;2021;76;52;179657.0;2240.92;84.4922;-1.0;-1.0;-1;35;Gare [codeGare=87471334, nomGare=JANZE, estFret=true, estVoyageur=truecommune35136];
35137;JAVENE;2018;19;0;169351.0;1608.47;114.632;-1.0;-1.0;-1;35;null;
35137;JAVENE;2019;15;0;118967.0;1248.93;99.8;-1.0;-1.0;-1;35;null;
35137;JAVENE;2020;28;0;187152.0;1639.43;111.607;-1.0;-1.0;-1;35;null;
35137;JAVENE;2021;27;0;193655.0;1773.07;112.185;-1.0;-1.0;-1;35;null;
35138;LAIGNELET;2018;5;0;169119.0;1656.6;101.8;-1.0;-1.0;-1;35;null;
35138;LAIGNELET;2019;11;0;176136.0;1664.0;103.182;-1.0;-1.0;-1;35;null;
35138;LAIGNELET;2020;13;0;169687.0;1521.61;113.462;-1.0;-1.0;-1;35;null;
35138;LAIGNELET;2021;7;0;141214.0;1645.86;82.7143;-1.0;-1.0;-1;35;null;
35139;LAILLE;2018;46;7;255798.0;2236.68;121.17;-1.0;-1.0;-1;35;null;
35139;LAILLE;2019;53;13;226630.0;2137.39;110.0;186.0;4475.0;5069;35;null;
35139;LAILLE;2020;53;9;249042.0;2378.03;107.242;198.0;0.0;5216;35;null;
35139;LAILLE;2021;57;19;251453.0;2609.14;100.053;-1.0;-1.0;-1;35;null;
35140;LALLEU;2018;8;0;134951.0;1458.0;92.875;-1.0;-1.0;-1;35;null;
35140;LALLEU;2019;8;0;121820.0;1278.88;112.625;-1.0;-1.0;-1;35;null;
35140;LALLEU;2020;5;0;97600.0;995.6;88.4;-1.0;-1.0;-1;35;null;
35140;LALLEU;2021;12;0;112766.0;1229.25;92.1667;-1.0;-1.0;-1;35;null;
35141;LANDAVRAN;2018;6;0;203100.0;1596.33;132.667;-1.0;-1.0;-1;35;null;
35141;LANDAVRAN;2019;5;0;178819.0;1304.4;139.2;-1.0;-1.0;-1;35;null;
35141;LANDAVRAN;2020;10;0;174080.0;1554.3;116.4;-1.0;-1.0;-1;35;null;
35141;LANDAVRAN;2021;8;0;199045.0;1661.12;119.625;-1.0;-1.0;-1;35;null;
35142;LANDEAN;2018;10;1;127615.0;1057.82;124.0;-1.0;-1.0;-1;35;null;
35142;LANDEAN;2019;13;0;126500.0;1218.92;101.385;-1.0;-1.0;-1;35;null;
35142;LANDEAN;2020;16;0;101211.0;1242.25;88.625;-1.0;-1.0;-1;35;null;
35142;LANDEAN;2021;17;2;129132.0;1389.26;94.2105;-1.0;-1.0;-1;35;null;
35143;LANDUJAN;2018;7;0;125450.0;1209.29;104.0;-1.0;-1.0;-1;35;null;
35143;LANDUJAN;2019;10;0;175330.0;1551.2;128.5;-1.0;-1.0;-1;35;null;
35143;LANDUJAN;2020;9;0;207492.0;2349.56;93.2222;-1.0;-1.0;-1;35;null;
35143;LANDUJAN;2021;14;0;174155.0;1488.07;120.286;-1.0;-1.0;-1;35;null;
35144;LANGAN;2018;8;0;178175.0;1791.25;101.5;-1.0;-1.0;-1;35;null;
35144;LANGAN;2019;11;0;174777.0;1805.27;94.4545;-1.0;-1.0;-1;35;null;
35144;LANGAN;2020;11;0;204031.0;2116.0;97.2727;-1.0;-1.0;-1;35;null;
35144;LANGAN;2021;17;2;211524.0;2568.37;86.6316;-1.0;-1.0;-1;35;null;
35145;LANGON;2018;21;0;93007.7;1047.91;88.381;-1.0;-1.0;-1;35;Gare [codeGare=87471201, nomGare=FOUGERAY-LANGON, estFret=false, estVoyageur=truecommune35145];
35145;LANGON;2019;27;0;109756.0;1130.41;97.9259;-1.0;-1.0;-1;35;Gare [codeGare=87471201, nomGare=FOUGERAY-LANGON, estFret=false, estVoyageur=truecommune35145];
35145;LANGON;2020;27;0;127488.0;1176.85;102.556;-1.0;-1.0;-1;35;Gare [codeGare=87471201, nomGare=FOUGERAY-LANGON, estFret=false, estVoyageur=truecommune35145];
35145;LANGON;2021;36;0;113795.0;1216.14;91.1944;-1.0;-1.0;-1;35;Gare [codeGare=87471201, nomGare=FOUGERAY-LANGON, estFret=false, estVoyageur=truecommune35145];
35146;LANGOUET;2018;10;0;217450.0;1952.9;110.4;-1.0;-1.0;-1;35;null;
35146;LANGOUET;2019;8;0;153794.0;1529.75;100.375;-1.0;-1.0;-1;35;null;
35146;LANGOUET;2020;7;0;166104.0;1653.43;106.143;-1.0;-1.0;-1;35;null;
35146;LANGOUET;2021;7;0;194790.0;2036.57;93.7143;-1.0;-1.0;-1;35;null;
35148;LANRIGAN;2018;1;0;160000.0;1019.0;157.0;-1.0;-1.0;-1;35;null;
35148;LANRIGAN;2019;1;0;137000.0;901.0;152.0;-1.0;-1.0;-1;35;null;
35148;LANRIGAN;2020;3;0;140620.0;1616.33;84.6667;-1.0;-1.0;-1;35;null;
35148;LANRIGAN;2021;4;0;128694.0;1268.5;99.75;-1.0;-1.0;-1;35;null;
35149;LASSY;2018;16;0;193284.0;1770.44;113.438;-1.0;-1.0;-1;35;null;
35149;LASSY;2019;17;0;206770.0;1849.06;111.706;-1.0;-1.0;-1;35;null;
35149;LASSY;2020;21;0;199722.0;1755.43;118.19;-1.0;-1.0;-1;35;null;
35149;LASSY;2021;18;0;238147.0;2085.94;115.333;-1.0;-1.0;-1;35;null;
35150;LECOUSSE;2018;32;0;187287.0;1772.97;106.156;-1.0;-1.0;-1;35;null;
35150;LECOUSSE;2019;33;0;165983.0;1488.76;111.091;-1.0;-1.0;-1;35;null;
35150;LECOUSSE;2020;31;0;179628.0;1652.26;113.419;-1.0;-1.0;-1;35;null;
35150;LECOUSSE;2021;40;1;191921.0;1925.07;101.39;-1.0;-1.0;-1;35;null;
35151;LIEURON;2018;6;0;104165.0;1170.33;86.6667;-1.0;-1.0;-1;35;null;
35151;LIEURON;2019;8;0;70001.4;1077.0;69.5;-1.0;-1.0;-1;35;null;
35151;LIEURON;2020;10;0;135904.0;1354.5;95.8;-1.0;-1.0;-1;35;null;
35151;LIEURON;2021;11;0;132235.0;1291.82;98.6364;-1.0;-1.0;-1;35;null;
35152;LIFFRE;2018;75;24;197598.0;2136.85;92.4343;-1.0;-1.0;-1;35;null;
35152;LIFFRE;2019;81;27;203066.0;2237.64;93.1667;677.0;12028.0;7768;35;null;
35152;LIFFRE;2020;86;31;226498.0;2398.36;98.9316;490.0;0.0;7902;35;null;
35152;LIFFRE;2021;88;16;252373.0;2566.65;99.3654;-1.0;-1.0;-1;35;null;
35153;LILLEMER;2018;3;0;156667.0;1672.33;95.6667;-1.0;-1.0;-1;35;null;
35153;LILLEMER;2019;5;0;155360.0;1417.2;106.2;-1.0;-1.0;-1;35;null;
35153;LILLEMER;2020;8;0;220376.0;1462.88;145.5;-1.0;-1.0;-1;35;null;
35153;LILLEMER;2021;7;0;190000.0;1811.71;109.286;-1.0;-1.0;-1;35;null;
35154;LIVRE-SUR-CHANGEON;2018;14;0;143562.0;1515.86;91.5;-1.0;-1.0;-1;35;null;
35154;LIVRE-SUR-CHANGEON;2019;20;0;148854.0;1486.9;99.75;-1.0;-1.0;-1;35;null;
35154;LIVRE-SUR-CHANGEON;2020;21;0;153451.0;1477.62;104.286;-1.0;-1.0;-1;35;null;
35154;LIVRE-SUR-CHANGEON;2021;19;0;165020.0;1716.63;102.579;-1.0;-1.0;-1;35;null;
35155;LOHEAC;2018;6;0;78083.3;976.167;80.5;-1.0;-1.0;-1;35;null;
35155;LOHEAC;2019;4;0;138125.0;1281.0;101.25;-1.0;-1.0;-1;35;null;
35155;LOHEAC;2020;6;0;123052.0;1380.83;88.6667;-1.0;-1.0;-1;35;null;
35155;LOHEAC;2021;7;0;226360.0;2059.0;123.286;-1.0;-1.0;-1;35;null;
35156;LONGAULNAY;2018;3;0;177667.0;1181.0;154.333;-1.0;-1.0;-1;35;null;
35156;LONGAULNAY;2019;4;0;129500.0;1269.25;112.5;-1.0;-1.0;-1;35;null;
35156;LONGAULNAY;2020;10;0;174515.0;1373.3;111.0;-1.0;-1.0;-1;35;null;
35156;LONGAULNAY;2021;9;0;190840.0;1835.0;110.0;-1.0;-1.0;-1;35;null;
35157;LE LOROUX;2018;7;0;121557.0;903.286;128.571;-1.0;-1.0;-1;35;null;
35157;LE LOROUX;2019;7;0;96500.0;1052.0;93.2857;-1.0;-1.0;-1;35;null;
35157;LE LOROUX;2020;13;0;98456.9;1129.85;85.6154;-1.0;-1.0;-1;35;null;
35157;LE LOROUX;2021;11;0;96106.6;1176.82;83.4545;-1.0;-1.0;-1;35;null;
35159;LOURMAIS;2018;1;0;150000.0;1172.0;128.0;-1.0;-1.0;-1;35;null;
35159;LOURMAIS;2019;4;0;173809.0;1660.5;103.5;-1.0;-1.0;-1;35;null;
35159;LOURMAIS;2020;6;0;180583.0;1523.67;115.833;-1.0;-1.0;-1;35;null;
35159;LOURMAIS;2021;7;0;139407.0;1254.29;112.429;-1.0;-1.0;-1;35;null;
35160;LOUTEHEL;2018;4;0;82500.0;942.0;82.5;-1.0;-1.0;-1;35;null;
35160;LOUTEHEL;2019;5;0;118718.0;1223.4;88.4;-1.0;-1.0;-1;35;null;
35160;LOUTEHEL;2020;3;1;146250.0;1399.75;93.5;-1.0;-1.0;-1;35;null;
35160;LOUTEHEL;2021;5;0;107900.0;1331.8;85.6;-1.0;-1.0;-1;35;null;
35161;LOUVIGNE-DE-BAIS;2018;27;1;130092.0;1405.68;95.8214;-1.0;-1.0;-1;35;null;
35161;LOUVIGNE-DE-BAIS;2019;32;0;139097.0;1453.19;94.2812;-1.0;-1.0;-1;35;null;
35161;LOUVIGNE-DE-BAIS;2020;34;0;173930.0;1695.59;104.471;-1.0;-1.0;-1;35;null;
35161;LOUVIGNE-DE-BAIS;2021;25;0;155461.0;1689.72;93.72;-1.0;-1.0;-1;35;null;
35162;LOUVIGNE-DU-DESERT;2018;21;1;111948.0;1042.18;105.954;-1.0;-1.0;-1;35;null;
35162;LOUVIGNE-DU-DESERT;2019;49;0;96838.9;1076.65;90.0408;-1.0;-1.0;-1;35;null;
35162;LOUVIGNE-DU-DESERT;2020;35;5;101871.0;1000.95;97.275;-1.0;-1.0;-1;35;null;
35162;LOUVIGNE-DU-DESERT;2021;74;5;96787.2;1121.39;90.1392;-1.0;-1.0;-1;35;null;
35163;LUITRE-DOMPIERRE;2018;14;0;124480.0;1236.71;105.143;-1.0;-1.0;-1;35;null;
35163;LUITRE-DOMPIERRE;2019;17;0;104603.0;1167.35;88.7059;-1.0;-1.0;-1;35;null;
35163;LUITRE-DOMPIERRE;2020;21;0;118795.0;1153.95;102.286;-1.0;-1.0;-1;35;null;
35163;LUITRE-DOMPIERRE;2021;23;0;122174.0;1247.52;104.087;-1.0;-1.0;-1;35;null;
35164;MARCILLE-RAOUL;2018;9;0;111677.0;1093.89;100.889;-1.0;-1.0;-1;35;null;
35164;MARCILLE-RAOUL;2019;13;0;98153.8;1126.46;84.2308;-1.0;-1.0;-1;35;null;
35164;MARCILLE-RAOUL;2020;10;0;107342.0;1062.1;104.0;-1.0;-1.0;-1;35;null;
35164;MARCILLE-RAOUL;2021;12;0;109208.0;1391.75;77.0833;-1.0;-1.0;-1;35;null;
35165;MARCILLE-ROBERT;2018;11;0;132400.0;1304.45;96.7273;-1.0;-1.0;-1;35;null;
35165;MARCILLE-ROBERT;2019;12;0;118208.0;1144.92;106.25;-1.0;-1.0;-1;35;null;
35165;MARCILLE-ROBERT;2020;16;0;131866.0;1246.31;106.25;-1.0;-1.0;-1;35;null;
35165;MARCILLE-ROBERT;2021;16;0;178453.0;1327.81;144.062;-1.0;-1.0;-1;35;null;
35166;MARPIRE;2018;9;0;152767.0;1534.22;103.889;-1.0;-1.0;-1;35;null;
35166;MARPIRE;2019;8;0;170180.0;1398.5;117.25;-1.0;-1.0;-1;35;null;
35166;MARPIRE;2020;7;0;134721.0;1475.0;102.0;-1.0;-1.0;-1;35;null;
35166;MARPIRE;2021;6;0;202048.0;1738.67;118.167;-1.0;-1.0;-1;35;null;
35167;MARTIGNE-FERCHAUD;2018;31;2;97569.7;1032.88;100.0;-1.0;-1.0;-1;35;Gare [codeGare=87471367, nomGare=MARTIGNE-FERCHAUD, estFret=false, estVoyageur=truecommune35167];
35167;MARTIGNE-FERCHAUD;2019;32;4;110194.0;1175.03;94.7778;-1.0;-1.0;-1;35;Gare [codeGare=87471367, nomGare=MARTIGNE-FERCHAUD, estFret=false, estVoyageur=truecommune35167];
35167;MARTIGNE-FERCHAUD;2020;53;2;107911.0;1230.89;91.6909;-1.0;-1.0;-1;35;Gare [codeGare=87471367, nomGare=MARTIGNE-FERCHAUD, estFret=false, estVoyageur=truecommune35167];
35167;MARTIGNE-FERCHAUD;2021;39;2;120993.0;1278.37;97.2439;-1.0;-1.0;-1;35;Gare [codeGare=87471367, nomGare=MARTIGNE-FERCHAUD, estFret=false, estVoyageur=truecommune35167];
35168;VAL D'ANAST;2018;42;1;114468.0;1232.3;92.2558;-1.0;-1.0;-1;35;null;
35168;VAL D'ANAST;2019;66;1;123722.0;1262.85;97.0299;230.0;4765.0;3965;35;null;
35168;VAL D'ANAST;2020;61;1;129306.0;1386.08;99.2097;245.0;0.0;4046;35;null;
35168;VAL D'ANAST;2021;68;1;142642.0;1580.52;91.6087;-1.0;-1.0;-1;35;null;
35169;MAXENT;2018;17;0;143076.0;1423.82;109.294;-1.0;-1.0;-1;35;null;
35169;MAXENT;2019;26;0;134225.0;1403.31;99.9231;-1.0;-1.0;-1;35;null;
35169;MAXENT;2020;19;0;126611.0;1356.16;103.368;-1.0;-1.0;-1;35;null;
35169;MAXENT;2021;22;0;136020.0;1472.27;97.0909;-1.0;-1.0;-1;35;null;
35170;MECE;2018;10;0;127100.0;1182.7;108.5;-1.0;-1.0;-1;35;null;
35170;MECE;2019;7;0;136854.0;1508.43;98.1429;-1.0;-1.0;-1;35;null;
35170;MECE;2020;13;0;111605.0;1171.31;95.8462;-1.0;-1.0;-1;35;null;
35170;MECE;2021;7;1;160531.0;1496.62;108.125;-1.0;-1.0;-1;35;null;
35171;MEDREAC;2018;22;0;157693.0;1364.18;121.046;-1.0;-1.0;-1;35;null;
35171;MEDREAC;2019;19;0;136147.0;1253.16;102.684;-1.0;-1.0;-1;35;null;
35171;MEDREAC;2020;24;0;144861.0;1375.25;106.333;-1.0;-1.0;-1;35;null;
35171;MEDREAC;2021;25;1;164066.0;1487.58;109.308;-1.0;-1.0;-1;35;null;
35172;MEILLAC;2018;28;1;119598.0;1438.31;90.931;-1.0;-1.0;-1;35;null;
35172;MEILLAC;2019;20;0;132736.0;1666.75;84.35;-1.0;-1.0;-1;35;null;
35172;MEILLAC;2020;34;0;129400.0;1526.53;90.9118;-1.0;-1.0;-1;35;null;
35172;MEILLAC;2021;23;0;137456.0;1628.83;88.2609;-1.0;-1.0;-1;35;null;
35173;MELESSE;2018;62;16;245718.0;2517.13;103.846;-1.0;-1.0;-1;35;Gare [codeGare=87478016, nomGare=ST-GERMAIN-SUR-ILLE, estFret=false, estVoyageur=truecommune35173];
35173;MELESSE;2019;66;27;244034.0;2439.39;100.505;372.0;7208.0;6803;35;Gare [codeGare=87478016, nomGare=ST-GERMAIN-SUR-ILLE, estFret=false, estVoyageur=truecommune35173];
35173;MELESSE;2020;81;26;270794.0;2615.48;102.785;458.0;0.0;6907;35;Gare [codeGare=87478016, nomGare=ST-GERMAIN-SUR-ILLE, estFret=false, estVoyageur=truecommune35173];
35173;MELESSE;2021;77;19;302085.0;2720.12;112.896;-1.0;-1.0;-1;35;Gare [codeGare=87478016, nomGare=ST-GERMAIN-SUR-ILLE, estFret=false, estVoyageur=truecommune35173];
35174;MELLE;2018;6;0;100491.0;1124.67;89.8333;-1.0;-1.0;-1;35;null;
35174;MELLE;2019;5;0;111140.0;1096.8;101.4;-1.0;-1.0;-1;35;null;
35174;MELLE;2020;5;0;119199.0;1069.8;104.4;-1.0;-1.0;-1;35;null;
35174;MELLE;2021;17;1;128705.0;1252.17;98.7778;-1.0;-1.0;-1;35;null;
35175;MERNEL;2018;8;0;158850.0;1255.38;125.375;-1.0;-1.0;-1;35;null;
35175;MERNEL;2019;19;0;109992.0;1203.42;90.7895;-1.0;-1.0;-1;35;null;
35175;MERNEL;2020;8;0;127153.0;1351.62;94.0;-1.0;-1.0;-1;35;null;
35175;MERNEL;2021;11;0;137426.0;1694.0;82.3636;-1.0;-1.0;-1;35;null;
35176;GUIPRY-MESSAC;2018;85;2;122230.0;1380.86;90.9885;-1.0;-1.0;-1;35;Gare [codeGare=87471185, nomGare=MESSAC-GUIPRY, estFret=false, estVoyageur=truecommune35176];
35176;GUIPRY-MESSAC;2019;79;5;121151.0;1416.94;86.7143;287.0;7669.0;7034;35;Gare [codeGare=87471185, nomGare=MESSAC-GUIPRY, estFret=false, estVoyageur=truecommune35176];
35176;GUIPRY-MESSAC;2020;80;1;128252.0;1413.22;89.037;255.0;0.0;7179;35;Gare [codeGare=87471185, nomGare=MESSAC-GUIPRY, estFret=false, estVoyageur=truecommune35176];
35176;GUIPRY-MESSAC;2021;100;2;141328.0;1633.27;87.5588;-1.0;-1.0;-1;35;Gare [codeGare=87471185, nomGare=MESSAC-GUIPRY, estFret=false, estVoyageur=truecommune35176];
35177;LA MEZIERE;2018;40;34;209205.0;2337.92;89.6622;-1.0;-1.0;-1;35;null;
35177;LA MEZIERE;2019;43;38;216660.0;2455.37;86.4691;57.0;4631.0;4932;35;null;
35177;LA MEZIERE;2020;42;16;258528.0;2504.53;101.724;46.0;0.0;5052;35;null;
35177;LA MEZIERE;2021;45;26;283854.0;2738.16;102.169;-1.0;-1.0;-1;35;null;
35178;MEZIERES-SUR-COUESNON;2018;18;0;142146.0;1554.72;91.7778;-1.0;-1.0;-1;35;null;
35178;MEZIERES-SUR-COUESNON;2019;29;0;161921.0;1520.31;106.31;-1.0;-1.0;-1;35;null;
35178;MEZIERES-SUR-COUESNON;2020;26;0;205999.0;1673.42;122.808;-1.0;-1.0;-1;35;null;
35178;MEZIERES-SUR-COUESNON;2021;17;0;210335.0;2077.06;108.0;-1.0;-1.0;-1;35;null;
35179;MINIAC-MORVAN;2018;49;2;156690.0;1700.94;94.4706;-1.0;-1.0;-1;35;Gare [codeGare=87478131, nomGare=MINIAC, estFret=false, estVoyageur=truecommune35179];
35179;MINIAC-MORVAN;2019;61;7;160570.0;1796.01;94.8088;49.0;3073.0;4040;35;Gare [codeGare=87478131, nomGare=MINIAC, estFret=false, estVoyageur=truecommune35179];
35179;MINIAC-MORVAN;2020;50;9;178654.0;1856.32;100.729;50.0;0.0;4118;35;Gare [codeGare=87478131, nomGare=MINIAC, estFret=false, estVoyageur=truecommune35179];
35179;MINIAC-MORVAN;2021;74;15;186593.0;2082.45;92.5955;-1.0;-1.0;-1;35;Gare [codeGare=87478131, nomGare=MINIAC, estFret=false, estVoyageur=truecommune35179];
35180;MINIAC-SOUS-BECHEREL;2018;5;0;149200.0;1358.8;110.8;-1.0;-1.0;-1;35;null;
35180;MINIAC-SOUS-BECHEREL;2019;4;0;117250.0;1339.5;89.25;-1.0;-1.0;-1;35;null;
35180;MINIAC-SOUS-BECHEREL;2020;10;0;145063.0;1507.4;104.1;-1.0;-1.0;-1;35;null;
35180;MINIAC-SOUS-BECHEREL;2021;10;0;167865.0;1606.4;101.7;-1.0;-1.0;-1;35;null;
35181;LE MINIHIC-SUR-RANCE;2018;19;0;309895.0;2458.84;125.632;-1.0;-1.0;-1;35;null;
35181;LE MINIHIC-SUR-RANCE;2019;30;0;295512.0;2800.7;109.7;-1.0;-1.0;-1;35;null;
35181;LE MINIHIC-SUR-RANCE;2020;28;0;357564.0;3028.93;119.464;-1.0;-1.0;-1;35;null;
35181;LE MINIHIC-SUR-RANCE;2021;23;0;362450.0;3265.57;112.87;-1.0;-1.0;-1;35;null;
35183;MONDEVERT;2018;8;0;127234.0;1531.12;90.875;-1.0;-1.0;-1;35;null;
35183;MONDEVERT;2019;9;0;179957.0;1349.44;134.444;-1.0;-1.0;-1;35;null;
35183;MONDEVERT;2020;8;0;160811.0;1546.12;110.5;-1.0;-1.0;-1;35;null;
35183;MONDEVERT;2021;8;0;148249.0;1589.88;96.25;-1.0;-1.0;-1;35;null;
35184;MONTAUBAN-DE-BRETAGNE;2018;53;9;163285.0;1550.15;105.903;-1.0;-1.0;-1;35;Gare [codeGare=87471086, nomGare=MONTAUBAN-DE-BRETAGNE, estFret=true, estVoyageur=truecommune35184];
35184;MONTAUBAN-DE-BRETAGNE;2019;50;9;182174.0;1713.97;107.627;227.0;6120.0;5946;35;Gare [codeGare=87471086, nomGare=MONTAUBAN-DE-BRETAGNE, estFret=true, estVoyageur=truecommune35184];
35184;MONTAUBAN-DE-BRETAGNE;2020;66;10;165975.0;1675.93;99.4342;217.0;0.0;6189;35;Gare [codeGare=87471086, nomGare=MONTAUBAN-DE-BRETAGNE, estFret=true, estVoyageur=truecommune35184];
35184;MONTAUBAN-DE-BRETAGNE;2021;86;12;201529.0;2038.89;101.714;-1.0;-1.0;-1;35;Gare [codeGare=87471086, nomGare=MONTAUBAN-DE-BRETAGNE, estFret=true, estVoyageur=truecommune35184];
35185;MONTAUTOUR;2018;5;1;112497.0;946.833;113.5;-1.0;-1.0;-1;35;null;
35185;MONTAUTOUR;2019;4;0;140080.0;1086.5;124.25;-1.0;-1.0;-1;35;null;
35185;MONTAUTOUR;2020;4;0;79696.2;858.0;93.25;-1.0;-1.0;-1;35;null;
35185;MONTAUTOUR;2021;6;1;91686.3;1231.43;70.8571;-1.0;-1.0;-1;35;null;
35186;MONT-DOL;2018;19;0;144060.0;1537.53;100.368;-1.0;-1.0;-1;35;null;
35186;MONT-DOL;2019;18;0;149190.0;1699.28;87.9444;-1.0;-1.0;-1;35;null;
35186;MONT-DOL;2020;21;1;164389.0;1818.73;101.136;-1.0;-1.0;-1;35;null;
35186;MONT-DOL;2021;18;0;224783.0;1963.67;113.778;-1.0;-1.0;-1;35;null;
35187;MONTERFIL;2018;17;0;166362.0;1482.06;120.353;-1.0;-1.0;-1;35;null;
35187;MONTERFIL;2019;12;0;144756.0;1520.17;92.5;-1.0;-1.0;-1;35;null;
35187;MONTERFIL;2020;19;0;186869.0;1810.68;105.579;-1.0;-1.0;-1;35;null;
35187;MONTERFIL;2021;16;0;179622.0;1830.88;101.875;-1.0;-1.0;-1;35;null;
35188;MONTFORT-SUR-MEU;2018;61;25;170624.0;1842.37;95.3605;-1.0;-1.0;-1;35;Gare [codeGare=87471078, nomGare=MONTFORT-SUR-MEU, estFret=false, estVoyageur=truecommune35188];
35188;MONTFORT-SUR-MEU;2019;62;22;188345.0;1936.95;99.4405;472.0;7452.0;6691;35;Gare [codeGare=87471078, nomGare=MONTFORT-SUR-MEU, estFret=false, estVoyageur=truecommune35188];
35188;MONTFORT-SUR-MEU;2020;54;27;218889.0;2311.7;93.5556;450.0;0.0;6863;35;Gare [codeGare=87471078, nomGare=MONTFORT-SUR-MEU, estFret=false, estVoyageur=truecommune35188];
35188;MONTFORT-SUR-MEU;2021;64;33;207363.0;2329.13;91.6082;-1.0;-1.0;-1;35;Gare [codeGare=87471078, nomGare=MONTFORT-SUR-MEU, estFret=false, estVoyageur=truecommune35188];
35189;MONTGERMONT;2018;37;21;227397.0;2433.97;92.9138;-1.0;-1.0;-1;35;null;
35189;MONTGERMONT;2019;25;28;222703.0;2622.53;85.1132;-1.0;-1.0;-1;35;null;
35189;MONTGERMONT;2020;15;20;231673.0;2693.0;86.9429;-1.0;-1.0;-1;35;null;
35189;MONTGERMONT;2021;41;11;319653.0;2991.63;108.942;-1.0;-1.0;-1;35;null;
35190;MONTHAULT;2018;6;0;101408.0;901.167;112.833;-1.0;-1.0;-1;35;null;
